InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
571658,22621,TRADITIONAL KNITTING NANCY,12,10/18/2011 12:48,1.65,12621,Germany
571658,23240,SET OF 4 KNICK KNACK TINS DOILY ,12,10/18/2011 12:48,4.15,12621,Germany
571658,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,24,10/18/2011 12:48,0.83,12621,Germany
571658,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,10/18/2011 12:48,1.25,12621,Germany
571658,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,10/18/2011 12:48,0.83,12621,Germany
571658,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,10/18/2011 12:48,2.1,12621,Germany
571658,21871,SAVE THE PLANET MUG,12,10/18/2011 12:48,1.65,12621,Germany
571658,20719,WOODLAND CHARLOTTE BAG,20,10/18/2011 12:48,0.85,12621,Germany
571658,22355,CHARLOTTE BAG SUKI DESIGN,20,10/18/2011 12:48,0.85,12621,Germany
571658,22867,HAND WARMER BIRD DESIGN,12,10/18/2011 12:48,2.1,12621,Germany
571658,22865,HAND WARMER OWL DESIGN,12,10/18/2011 12:48,2.1,12621,Germany
571658,20973,12 PENCIL SMALL TUBE WOODLAND,48,10/18/2011 12:48,0.65,12621,Germany
571658,22419,LIPSTICK PEN RED,36,10/18/2011 12:48,0.42,12621,Germany
571658,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/18/2011 12:48,1.65,12621,Germany
571658,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,10/18/2011 12:48,1.25,12621,Germany
571658,POST,POSTAGE,3,10/18/2011 12:48,18,12621,Germany
571670,20750,RED RETROSPOT MINI CASES,2,10/18/2011 13:12,7.95,12611,Italy
571670,85099B,JUMBO BAG RED RETROSPOT,10,10/18/2011 13:12,2.08,12611,Italy
571670,23130,MISTLETOE HEART WREATH GREEN,4,10/18/2011 13:12,4.15,12611,Italy
571670,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,10/18/2011 13:12,1.45,12611,Italy
571670,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,10/18/2011 13:12,2.1,12611,Italy
571670,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,10/18/2011 13:12,2.1,12611,Italy
571670,23312,VINTAGE CHRISTMAS GIFT SACK,4,10/18/2011 13:12,4.15,12611,Italy
571670,22941,CHRISTMAS LIGHTS 10 REINDEER,4,10/18/2011 13:12,8.5,12611,Italy
571670,22942,CHRISTMAS LIGHTS 10 SANTAS ,4,10/18/2011 13:12,8.5,12611,Italy
571670,22960,JAM MAKING SET WITH JARS,6,10/18/2011 13:12,4.25,12611,Italy
571670,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,10/18/2011 13:12,0.39,12611,Italy
571670,22197,POPCORN HOLDER,12,10/18/2011 13:12,0.85,12611,Italy
571670,84978,HANGING HEART JAR T-LIGHT HOLDER,12,10/18/2011 13:12,1.25,12611,Italy
571670,23445,ICE CREAM BUBBLES,200,10/18/2011 13:12,0.72,12611,Italy
571670,23559,WOODLAND BUNNIES LOLLY MAKERS,6,10/18/2011 13:12,2.08,12611,Italy
571670,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/18/2011 13:12,0.55,12611,Italy
571670,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,10/18/2011 13:12,1.65,12611,Italy
571670,22556,PLASTERS IN TIN CIRCUS PARADE ,12,10/18/2011 13:12,1.65,12611,Italy
571670,22553,PLASTERS IN TIN SKULLS,12,10/18/2011 13:12,1.65,12611,Italy
571670,22555,PLASTERS IN TIN STRONGMAN,24,10/18/2011 13:12,1.65,12611,Italy
571670,21967,PACK OF 12 SKULL TISSUES,24,10/18/2011 13:12,0.39,12611,Italy
571670,21981,PACK OF 12 WOODLAND TISSUES ,24,10/18/2011 13:12,0.39,12611,Italy
571670,84375,SET OF 20 KIDS COOKIE CUTTERS,12,10/18/2011 13:12,2.1,12611,Italy
571670,22966,GINGERBREAD MAN COOKIE CUTTER,12,10/18/2011 13:12,1.25,12611,Italy
571670,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,10/18/2011 13:12,2.1,12611,Italy
571670,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/18/2011 13:12,2.95,12611,Italy
571670,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,10/18/2011 13:12,2.95,12611,Italy
571670,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,10/18/2011 13:12,2.55,12611,Italy
571670,23247,BISCUIT TIN 50'S CHRISTMAS,6,10/18/2011 13:12,2.89,12611,Italy
571670,21976,PACK OF 60 MUSHROOM CAKE CASES,24,10/18/2011 13:12,0.55,12611,Italy
571670,22134,MINI LADLE LOVE HEART RED ,12,10/18/2011 13:12,0.42,12611,Italy
571670,22195,LARGE HEART MEASURING SPOONS,12,10/18/2011 13:12,1.65,12611,Italy
571670,22978,PANTRY ROLLING PIN,6,10/18/2011 13:12,3.75,12611,Italy
571670,22982,PANTRY PASTRY BRUSH,12,10/18/2011 13:12,1.25,12611,Italy
571670,22993,SET OF 4 PANTRY JELLY MOULDS,12,10/18/2011 13:12,1.25,12611,Italy
571670,22483,RED GINGHAM TEDDY BEAR ,6,10/18/2011 13:12,2.95,12611,Italy
571670,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,10/18/2011 13:12,5.95,12611,Italy
571670,20981,12 PENCILS TALL TUBE WOODLAND,12,10/18/2011 13:12,0.85,12611,Italy
571670,20982,12 PENCILS TALL TUBE SKULLS,12,10/18/2011 13:12,0.85,12611,Italy
571670,22505,MEMO BOARD COTTAGE DESIGN,4,10/18/2011 13:12,4.95,12611,Italy
571670,21828,EIGHT PIECE SNAKE  SET,12,10/18/2011 13:12,1.25,12611,Italy
571670,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,10/18/2011 13:12,3.75,12611,Italy
571670,22961,JAM MAKING SET PRINTED,12,10/18/2011 13:12,1.45,12611,Italy
571670,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,10/18/2011 13:12,8.5,12611,Italy
571670,84596F,SMALL MARSHMALLOWS PINK BOWL,16,10/18/2011 13:12,0.42,12611,Italy
571670,22132,RED LOVE HEART SHAPE CUP,12,10/18/2011 13:12,0.85,12611,Italy
571670,84987,SET OF 36 TEATIME PAPER DOILIES,12,10/18/2011 13:12,1.45,12611,Italy
571670,21972,SET OF 36 DINOSAUR PAPER DOILIES,12,10/18/2011 13:12,1.45,12611,Italy
571670,21915,RED  HARMONICA IN BOX ,12,10/18/2011 13:12,1.25,12611,Italy
571670,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,10/18/2011 13:12,11.95,12611,Italy
571670,22654,DELUXE SEWING KIT ,3,10/18/2011 13:12,5.95,12611,Italy
571670,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,24,10/18/2011 13:12,0.83,12611,Italy
571670,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,10/18/2011 13:12,0.85,12611,Italy
571670,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,10/18/2011 13:12,0.39,12611,Italy
571670,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,10/18/2011 13:12,2.25,12611,Italy
571670,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,10/18/2011 13:12,4.95,12611,Italy
571670,23348,CHILDRENS TOY COOKING UTENSIL SET,6,10/18/2011 13:12,2.08,12611,Italy
571670,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,10/18/2011 13:12,1.45,12611,Italy
571670,22619,SET OF 6 SOLDIER SKITTLES,4,10/18/2011 13:12,3.75,12611,Italy
571670,23298,SPOTTY BUNTING,3,10/18/2011 13:12,4.95,12611,Italy
571670,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,10/18/2011 13:12,5.45,12611,Italy
571670,47590B,PINK HAPPY BIRTHDAY BUNTING,3,10/18/2011 13:12,5.45,12611,Italy
571670,22571,ROCKING HORSE RED CHRISTMAS ,12,10/18/2011 13:12,0.85,12611,Italy
571670,84378,SET OF 3 HEART COOKIE CUTTERS,12,10/18/2011 13:12,1.45,12611,Italy
571670,23296,SET OF 6 TEA TIME BAKING CASES,8,10/18/2011 13:12,1.25,12611,Italy
C571678,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,10/18/2011 13:33,1.06,12679,France
C571680,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,10/18/2011 13:43,1.06,12679,France
571724,23360,SET 8 CANDLES VINTAGE DOILY,12,10/19/2011 8:20,1.95,12572,Germany
571724,22583,PACK OF 6 HANDBAG GIFT BOXES,6,10/19/2011 8:20,2.55,12572,Germany
571724,22984,CARD GINGHAM ROSE ,12,10/19/2011 8:20,0.42,12572,Germany
571724,22986,WRAP GINGHAM ROSE ,25,10/19/2011 8:20,0.42,12572,Germany
571724,22946,WOODEN ADVENT CALENDAR CREAM,2,10/19/2011 8:20,16.95,12572,Germany
571724,22580,ADVENT CALENDAR GINGHAM SACK,3,10/19/2011 8:20,5.95,12572,Germany
571724,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,10/19/2011 8:20,2.89,12572,Germany
571724,23410,CURIO CABINET LINEN AND LACE ,2,10/19/2011 8:20,8.15,12572,Germany
571724,20685,DOORMAT RED RETROSPOT,2,10/19/2011 8:20,8.25,12572,Germany
571724,48184,DOORMAT ENGLISH ROSE ,2,10/19/2011 8:20,8.25,12572,Germany
571724,22726,ALARM CLOCK BAKELIKE GREEN,4,10/19/2011 8:20,3.75,12572,Germany
571724,22727,ALARM CLOCK BAKELIKE RED ,4,10/19/2011 8:20,3.75,12572,Germany
571724,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/19/2011 8:20,2.95,12572,Germany
571724,22134,MINI LADLE LOVE HEART RED ,12,10/19/2011 8:20,0.42,12572,Germany
571724,22135,MINI LADLE LOVE HEART PINK,12,10/19/2011 8:20,0.42,12572,Germany
571724,22215,CAKE STAND WHITE TWO TIER LACE,2,10/19/2011 8:20,8.5,12572,Germany
571724,21871,SAVE THE PLANET MUG,12,10/19/2011 8:20,1.65,12572,Germany
571724,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,10/19/2011 8:20,0.42,12572,Germany
571724,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,10/19/2011 8:20,0.85,12572,Germany
571724,POST,POSTAGE,3,10/19/2011 8:20,18,12572,Germany
571724,16161G,WRAP BAD HAIR DAY,25,10/19/2011 8:20,0.1,12572,Germany
571724,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,10/19/2011 8:20,0.39,12572,Germany
571724,22398,MAGNETS PACK OF 4 SWALLOWS,12,10/19/2011 8:20,0.39,12572,Germany
571724,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,10/19/2011 8:20,0.39,12572,Germany
571724,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,10/19/2011 8:20,0.39,12572,Germany
571724,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,10/19/2011 8:20,0.39,12572,Germany
571724,85032C,CURIOUS IMAGES GIFT WRAP SET,12,10/19/2011 8:20,0.65,12572,Germany
571724,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,10/19/2011 8:20,0.42,12572,Germany
571724,22423,REGENCY CAKESTAND 3 TIER,3,10/19/2011 8:20,12.75,12572,Germany
571724,21039,RED RETROSPOT SHOPPING BAG,6,10/19/2011 8:20,2.55,12572,Germany
571724,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,10/19/2011 8:20,4.95,12572,Germany
571724,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,4,10/19/2011 8:20,4.95,12572,Germany
571724,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,10/19/2011 8:20,4.95,12572,Germany
571724,21485,RETROSPOT HEART HOT WATER BOTTLE,3,10/19/2011 8:20,4.95,12572,Germany
571724,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,10/19/2011 8:20,4.25,12572,Germany
571724,71279,PINK GLASS CANDLEHOLDER,6,10/19/2011 8:20,2.95,12572,Germany
571729,23210,WHITE ROCKING HORSE HAND PAINTED,144,10/19/2011 9:43,1.04,12500,Germany
571729,23211,RED ROCKING HORSE HAND PAINTED,144,10/19/2011 9:43,1.04,12500,Germany
571729,23212,HEART WREATH DECORATION WITH BELL,144,10/19/2011 9:43,1.04,12500,Germany
571729,23213,STAR WREATH DECORATION WITH BELL,144,10/19/2011 9:43,1.04,12500,Germany
571729,POST,POSTAGE,1,10/19/2011 9:43,18,12500,Germany
571739,23702,High Resolution Image,1,10/19/2011 10:33,3,12500,Germany
571824,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/19/2011 11:49,1.95,12472,Germany
571824,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,10/19/2011 11:49,5.95,12472,Germany
571824,23514,EMBROIDERED RIBBON REEL SALLY ,6,10/19/2011 11:49,2.08,12472,Germany
571824,23511,EMBROIDERED RIBBON REEL EMILY ,6,10/19/2011 11:49,2.08,12472,Germany
571824,23513,EMBROIDERED RIBBON REEL SUSIE ,6,10/19/2011 11:49,2.08,12472,Germany
571824,23512,EMBROIDERED RIBBON REEL ROSIE,6,10/19/2011 11:49,2.08,12472,Germany
571824,23515,EMBROIDERED RIBBON REEL DAISY ,6,10/19/2011 11:49,2.08,12472,Germany
571824,23517,EMBROIDERED RIBBON REEL REBECCA ,6,10/19/2011 11:49,2.89,12472,Germany
571824,22355,CHARLOTTE BAG SUKI DESIGN,10,10/19/2011 11:49,0.85,12472,Germany
571824,20723,STRAWBERRY CHARLOTTE BAG,10,10/19/2011 11:49,0.85,12472,Germany
571824,23388,WOODLAND MINI BACKPACK,4,10/19/2011 11:49,4.15,12472,Germany
571824,23389,SPACEBOY MINI BACKPACK,4,10/19/2011 11:49,4.15,12472,Germany
571824,23392,SPACEBOY ROCKET LOLLY MAKERS,6,10/19/2011 11:49,2.08,12472,Germany
571824,20719,WOODLAND CHARLOTTE BAG,10,10/19/2011 11:49,0.85,12472,Germany
571824,20712,JUMBO BAG WOODLAND ANIMALS,10,10/19/2011 11:49,2.08,12472,Germany
571824,20726,LUNCH BAG WOODLAND,10,10/19/2011 11:49,1.65,12472,Germany
571824,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,10/19/2011 11:49,2.95,12472,Germany
571824,21680,WOODLAND  STICKERS,12,10/19/2011 11:49,0.85,12472,Germany
571824,22029,SPACEBOY BIRTHDAY CARD,12,10/19/2011 11:49,0.42,12472,Germany
571824,22045,SPACEBOY GIFT WRAP,25,10/19/2011 11:49,0.42,12472,Germany
571824,22382,LUNCH BAG SPACEBOY DESIGN ,10,10/19/2011 11:49,1.65,12472,Germany
571824,22629,SPACEBOY LUNCH BOX ,12,10/19/2011 11:49,1.95,12472,Germany
571824,23256,CHILDRENS CUTLERY SPACEBOY ,4,10/19/2011 11:49,4.15,12472,Germany
571824,23346,SPACEBOY BEAKER,12,10/19/2011 11:49,1.25,12472,Germany
571824,22303,COFFEE MUG APPLES DESIGN,6,10/19/2011 11:49,2.55,12472,Germany
571824,23199,JUMBO BAG APPLES,10,10/19/2011 11:49,2.08,12472,Germany
571824,22815,CARD PSYCHEDELIC APPLES,12,10/19/2011 11:49,0.42,12472,Germany
571824,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,10/19/2011 11:49,3.25,12472,Germany
571824,23204,CHARLOTTE BAG APPLES DESIGN,10,10/19/2011 11:49,0.85,12472,Germany
571824,23206,LUNCH BAG APPLE DESIGN,10,10/19/2011 11:49,1.65,12472,Germany
571824,22716,CARD CIRCUS PARADE,12,10/19/2011 11:49,0.42,12472,Germany
571824,22973,CHILDREN'S CIRCUS PARADE MUG,12,10/19/2011 11:49,1.65,12472,Germany
571824,22711,WRAP CIRCUS PARADE,25,10/19/2011 11:49,0.42,12472,Germany
571824,22077,6 RIBBONS RUSTIC CHARM,24,10/19/2011 11:49,1.95,12472,Germany
571824,22078,RIBBON REEL LACE DESIGN ,10,10/19/2011 11:49,2.1,12472,Germany
571824,23004,TRAVEL CARD WALLET PANTRY,24,10/19/2011 11:49,0.42,12472,Germany
571824,21121,SET/10 RED POLKADOT PARTY CANDLES,24,10/19/2011 11:49,1.25,12472,Germany
571824,23288,GREEN VINTAGE SPOT BEAKER,8,10/19/2011 11:49,0.85,12472,Germany
571824,23286,BLUE VINTAGE SPOT BEAKER,8,10/19/2011 11:49,0.85,12472,Germany
571824,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,10/19/2011 11:49,1.65,12472,Germany
571824,20750,RED RETROSPOT MINI CASES,2,10/19/2011 11:49,7.95,12472,Germany
571824,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,10/19/2011 11:49,3.25,12472,Germany
571824,21668,RED STRIPE CERAMIC DRAWER KNOB,12,10/19/2011 11:49,1.45,12472,Germany
571824,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,10/19/2011 11:49,4.15,12472,Germany
571824,23350,ROLL WRAP VINTAGE SPOT ,12,10/19/2011 11:49,1.25,12472,Germany
571824,22865,HAND WARMER OWL DESIGN,24,10/19/2011 11:49,2.1,12472,Germany
571824,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,10/19/2011 11:49,1.45,12472,Germany
571824,23033,DRAWER KNOB CERAMIC RED,12,10/19/2011 11:49,1.45,12472,Germany
571824,23035,DRAWER KNOB CERAMIC IVORY,12,10/19/2011 11:49,1.45,12472,Germany
571824,23000,TRAVEL CARD WALLET TRANSPORT,24,10/19/2011 11:49,0.42,12472,Germany
571824,22025,RING OF ROSES BIRTHDAY CARD,12,10/19/2011 11:49,0.42,12472,Germany
571824,22037,ROBOT BIRTHDAY CARD,12,10/19/2011 11:49,0.42,12472,Germany
571824,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,10/19/2011 11:49,0.42,12472,Germany
571824,23545,WRAP RED VINTAGE DOILY,25,10/19/2011 11:49,0.42,12472,Germany
571824,16161U,WRAP SUKI AND FRIENDS,25,10/19/2011 11:49,0.42,12472,Germany
571824,22706,WRAP COWBOYS  ,25,10/19/2011 11:49,0.42,12472,Germany
571824,21731,RED TOADSTOOL LED NIGHT LIGHT,24,10/19/2011 11:49,1.65,12472,Germany
571824,22467,GUMBALL COAT RACK,36,10/19/2011 11:49,2.1,12472,Germany
571824,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,10/19/2011 11:49,2.95,12472,Germany
571824,21704,BAG 250g SWIRLY MARBLES,12,10/19/2011 11:49,0.85,12472,Germany
571824,21915,RED  HARMONICA IN BOX ,12,10/19/2011 11:49,1.25,12472,Germany
571824,23559,WOODLAND BUNNIES LOLLY MAKERS,6,10/19/2011 11:49,2.08,12472,Germany
571824,21990,MODERN FLORAL STATIONERY SET,12,10/19/2011 11:49,1.25,12472,Germany
571824,22556,PLASTERS IN TIN CIRCUS PARADE ,12,10/19/2011 11:49,1.65,12472,Germany
571824,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,10/19/2011 11:49,1.25,12472,Germany
571824,23287,RED VINTAGE SPOT BEAKER,8,10/19/2011 11:49,0.85,12472,Germany
571824,23285,PINK VINTAGE SPOT BEAKER,8,10/19/2011 11:49,0.85,12472,Germany
571824,21238,RED RETROSPOT CUP,8,10/19/2011 11:49,0.85,12472,Germany
571824,21240,BLUE POLKADOT CUP,8,10/19/2011 11:49,0.85,12472,Germany
571824,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,10/19/2011 11:49,1.95,12472,Germany
571824,23292,SPACEBOY CHILDRENS CUP,8,10/19/2011 11:49,1.25,12472,Germany
571824,23290,SPACEBOY CHILDRENS BOWL,8,10/19/2011 11:49,1.25,12472,Germany
571824,22212,FOUR HOOK  WHITE LOVEBIRDS,6,10/19/2011 11:49,2.1,12472,Germany
571824,22423,REGENCY CAKESTAND 3 TIER,4,10/19/2011 11:49,12.75,12472,Germany
571824,20749,ASSORTED COLOUR MINI CASES,2,10/19/2011 11:49,7.95,12472,Germany
571824,22714,CARD BIRTHDAY COWBOY,12,10/19/2011 11:49,0.42,12472,Germany
571824,22814,CARD PARTY GAMES ,12,10/19/2011 11:49,0.42,12472,Germany
571824,22817,CARD SUKI BIRTHDAY,12,10/19/2011 11:49,0.42,12472,Germany
571824,22331,WOODLAND PARTY BAG + STICKER SET,8,10/19/2011 11:49,1.65,12472,Germany
571824,POST,POSTAGE,6,10/19/2011 11:49,18,12472,Germany
571864,85014B,RED RETROSPOT UMBRELLA,96,10/19/2011 13:49,4.95,12731,France
571864,23009,I LOVE LONDON BABY GIFT SET,24,10/19/2011 13:49,14.95,12731,France
571864,23007, SPACEBOY BABY GIFT SET,24,10/19/2011 13:49,14.95,12731,France
571864,22988,SOLDIERS EGG CUP ,24,10/19/2011 13:49,1.25,12731,France
571864,22970,LONDON BUS COFFEE MUG,12,10/19/2011 13:49,2.55,12731,France
571864,22555,PLASTERS IN TIN STRONGMAN,48,10/19/2011 13:49,1.65,12731,France
571864,22553,PLASTERS IN TIN SKULLS,48,10/19/2011 13:49,1.65,12731,France
571864,22139,RETROSPOT TEA SET CERAMIC 11 PC ,48,10/19/2011 13:49,4.25,12731,France
571864,22492,MINI PAINT SET VINTAGE ,72,10/19/2011 13:49,0.65,12731,France
571864,84029E,RED WOOLLY HOTTIE WHITE HEART.,48,10/19/2011 13:49,3.75,12731,France
571864,21481,FAWN BLUE HOT WATER BOTTLE,36,10/19/2011 13:49,3.39,12731,France
571864,21539,RED RETROSPOT BUTTER DISH,18,10/19/2011 13:49,4.25,12731,France
571864,21535,RED RETROSPOT SMALL MILK JUG,12,10/19/2011 13:49,2.55,12731,France
571864,21531,RED RETROSPOT SUGAR JAM BOWL,12,10/19/2011 13:49,2.55,12731,France
571864,21533,RETROSPOT LARGE MILK JUG,12,10/19/2011 13:49,4.25,12731,France
571864,22423,REGENCY CAKESTAND 3 TIER,32,10/19/2011 13:49,10.95,12731,France
571904,20979,36 PENCILS TUBE RED RETROSPOT,16,10/19/2011 14:41,1.25,12522,Germany
571904,16045,POPART WOODEN PENCILS ASST,100,10/19/2011 14:41,0.04,12522,Germany
571904,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/19/2011 14:41,2.95,12522,Germany
571904,21116,OWL DOORSTOP,3,10/19/2011 14:41,4.95,12522,Germany
571904,22325,MOBILE VINTAGE HEARTS ,3,10/19/2011 14:41,4.95,12522,Germany
571904,POST,POSTAGE,1,10/19/2011 14:41,18,12522,Germany
571923,23296,SET OF 6 TEA TIME BAKING CASES,8,10/19/2011 16:24,1.25,12685,France
571923,23295,SET OF 12 MINI LOAF BAKING CASES,8,10/19/2011 16:24,0.83,12685,France
571923,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,10/19/2011 16:24,4.15,12685,France
571923,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,10/19/2011 16:24,2.95,12685,France
571923,21843,RED RETROSPOT CAKE STAND,2,10/19/2011 16:24,10.95,12685,France
571923,22138,BAKING SET 9 PIECE RETROSPOT ,3,10/19/2011 16:24,4.95,12685,France
571923,22377,BOTTLE BAG RETROSPOT ,5,10/19/2011 16:24,2.1,12685,France
571923,85014B,RED RETROSPOT UMBRELLA,3,10/19/2011 16:24,5.95,12685,France
571923,22728,ALARM CLOCK BAKELIKE PINK,4,10/19/2011 16:24,3.75,12685,France
571923,22726,ALARM CLOCK BAKELIKE GREEN,4,10/19/2011 16:24,3.75,12685,France
571923,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/19/2011 16:24,3.75,12685,France
571923,22727,ALARM CLOCK BAKELIKE RED ,4,10/19/2011 16:24,3.75,12685,France
571923,23286,BLUE VINTAGE SPOT BEAKER,8,10/19/2011 16:24,0.85,12685,France
571923,23285,PINK VINTAGE SPOT BEAKER,8,10/19/2011 16:24,0.85,12685,France
571923,23344,JUMBO BAG 50'S CHRISTMAS ,10,10/19/2011 16:24,2.08,12685,France
571923,22610,PENS ASSORTED FUNNY FACE,36,10/19/2011 16:24,0.19,12685,France
571923,22608,PENS ASSORTED FUNKY JEWELED ,36,10/19/2011 16:24,0.19,12685,France
571923,22663,JUMBO BAG DOLLY GIRL DESIGN,10,10/19/2011 16:24,2.08,12685,France
571923,POST,POSTAGE,2,10/19/2011 16:24,18,12685,France
C571928,23494,VINTAGE DOILY DELUXE SEWING KIT ,-5,10/19/2011 16:44,5.95,12720,Germany
572054,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,10/20/2011 12:31,6.35,12642,Germany
572054,22077,6 RIBBONS RUSTIC CHARM,24,10/20/2011 12:31,1.95,12642,Germany
572054,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,24,10/20/2011 12:31,2.89,12642,Germany
572054,23021,GLASS BONNE JAM JAR,4,10/20/2011 12:31,4.15,12642,Germany
572054,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,10/20/2011 12:31,4.95,12642,Germany
572054,22624,IVORY KITCHEN SCALES,2,10/20/2011 12:31,8.5,12642,Germany
572054,22452,MEASURING TAPE BABUSHKA PINK,6,10/20/2011 12:31,2.95,12642,Germany
572054,22908,PACK OF 20 NAPKINS RED APPLES,12,10/20/2011 12:31,0.85,12642,Germany
572054,22966,GINGERBREAD MAN COOKIE CUTTER,24,10/20/2011 12:31,1.25,12642,Germany
572054,22189,CREAM HEART CARD HOLDER,4,10/20/2011 12:31,3.95,12642,Germany
572054,POST,POSTAGE,2,10/20/2011 12:31,18,12642,Germany
572060,21232,STRAWBERRY CERAMIC TRINKET BOX,12,10/20/2011 12:52,1.25,12569,Germany
572060,22067,CHOC TRUFFLE GOLD TRINKET POT ,12,10/20/2011 12:52,1.65,12569,Germany
572060,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,10/20/2011 12:52,1.25,12569,Germany
572060,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,10/20/2011 12:52,1.49,12569,Germany
572060,POST,POSTAGE,1,10/20/2011 12:52,18,12569,Germany
572061,22492,MINI PAINT SET VINTAGE ,36,10/20/2011 12:53,0.65,12474,Germany
572061,22355,CHARLOTTE BAG SUKI DESIGN,10,10/20/2011 12:53,0.85,12474,Germany
572061,22551,PLASTERS IN TIN SPACEBOY,12,10/20/2011 12:53,1.65,12474,Germany
572061,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,10/20/2011 12:53,3.75,12474,Germany
572061,22750,FELTCRAFT PRINCESS LOLA DOLL,4,10/20/2011 12:53,3.75,12474,Germany
572061,21988,PACK OF 6 SKULL PAPER PLATES,12,10/20/2011 12:53,0.85,12474,Germany
572061,21094,SET/6 RED SPOTTY PAPER PLATES,24,10/20/2011 12:53,0.85,12474,Germany
572061,23388,WOODLAND MINI BACKPACK,4,10/20/2011 12:53,4.15,12474,Germany
572061,22467,GUMBALL COAT RACK,24,10/20/2011 12:53,2.55,12474,Germany
572061,23392,SPACEBOY ROCKET LOLLY MAKERS,12,10/20/2011 12:53,2.08,12474,Germany
572061,21881,CUTE CATS TAPE,12,10/20/2011 12:53,0.65,12474,Germany
572061,21883,STARS GIFT TAPE ,12,10/20/2011 12:53,0.65,12474,Germany
572061,22817,CARD SUKI BIRTHDAY,12,10/20/2011 12:53,0.42,12474,Germany
572061,16161U,WRAP SUKI AND FRIENDS,25,10/20/2011 12:53,0.42,12474,Germany
572061,22045,SPACEBOY GIFT WRAP,25,10/20/2011 12:53,0.42,12474,Germany
572061,22556,PLASTERS IN TIN CIRCUS PARADE ,12,10/20/2011 12:53,1.65,12474,Germany
572061,22704,WRAP RED APPLES ,25,10/20/2011 12:53,0.42,12474,Germany
572061,23389,SPACEBOY MINI BACKPACK,4,10/20/2011 12:53,4.15,12474,Germany
